index, value, col_pts, col_bombs, row_pts, row_bombs0,1,6,0,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
16,1,2,3,6,0
17,1,4,2,6,0
18,1,5,0,6,0
19,1,7,1,6,0
20,1,6,0,4,2
21,0,2,3,4,2
22,0,4,2,4,2
23,1,5,0,4,2
24,2,7,1,4,2
0,1,6,0,3,2
1,0,2,3,3,2
2,1,4,2,3,2
3,1,5,0,3,2
4,0,7,1,3,2
5,1,6,0,6,1
6,0,2,3,6,1
7,2,4,2,6,1
8,1,5,0,6,1
9,2,7,1,6,1
10,1,6,0,5,1
11,1,2,3,5,1
12,0,4,2,5,1
13,1,5,0,5,1
14,2,7,1,5,1
15,2,6,0,6,0
